Timestamp;datetime;Temperature;Humidity;CO2
1513509304;"2017/12/17 12:15:04";21.2;47;320
1513509611;"2017/12/17 12:20:11";21.3;47;319
1513509919;"2017/12/17 12:25:19";21.3;47;315
1513510227;"2017/12/17 12:30:27";21.3;47;321
1513510535;"2017/12/17 12:35:35";21.3;47;329
1513510843;"2017/12/17 12:40:43";21.3;47;328
1513511149;"2017/12/17 12:45:49";21.3;48;320
1513511457;"2017/12/17 12:50:57";21.3;48;320
1513511714;"2017/12/17 12:55:14";21.3;48;310
1513512022;"2017/12/17 13:00:22";21.3;48;322
1513512329;"2017/12/17 13:05:29";21.4;48;340
1513512636;"2017/12/17 13:10:36";21.4;48;338
1513512791;"2017/12/17 13:13:11";21.4;48;338
1513513099;"2017/12/17 13:18:19";21.4;48;329
1513513355;"2017/12/17 13:22:35";21.4;48;331
1513513663;"2017/12/17 13:27:43";21.4;48;329
1513513970;"2017/12/17 13:32:50";21.4;48;328
1513514277;"2017/12/17 13:37:57";21.4;48;345
1513514585;"2017/12/17 13:43:05";21.4;48;350
1513514892;"2017/12/17 13:48:12";21.4;48;365
1513515200;"2017/12/17 13:53:20";21.4;48;368
1513515508;"2017/12/17 13:58:28";21.4;48;358
1513515816;"2017/12/17 14:03:36";21.4;48;369
1513516124;"2017/12/17 14:08:44";21.4;48;370
1513516380;"2017/12/17 14:13:00";21.5;48;357
1513516688;"2017/12/17 14:18:08";21.5;48;362
1513516995;"2017/12/17 14:23:15";21.5;48;357
1513517303;"2017/12/17 14:28:23";21.5;48;365
1513517610;"2017/12/17 14:33:30";21.5;48;368
1513517917;"2017/12/17 14:38:37";21.5;48;371
1513518225;"2017/12/17 14:43:45";21.5;48;379
1513518532;"2017/12/17 14:48:52";21.5;48;371
1513518840;"2017/12/17 14:54:00";21.5;48;374
1513519149;"2017/12/17 14:59:09";21.5;48;376
1513519405;"2017/12/17 15:03:25";21.5;48;376
1513519711;"2017/12/17 15:08:31";21.5;48;370
1513520019;"2017/12/17 15:13:39";21.6;48;372
1513520327;"2017/12/17 15:18:47";21.6;47;376
1513520634;"2017/12/17 15:23:54";21.6;47;364
1513520942;"2017/12/17 15:29:02";21.6;47;373
1513521250;"2017/12/17 15:34:10";21.6;47;371
1513521557;"2017/12/17 15:39:17";21.6;47;361
1513521865;"2017/12/17 15:44:25";21.6;47;365
1513522173;"2017/12/17 15:49:33";21.6;47;356
1513522430;"2017/12/17 15:53:50";21.6;47;368
1513522736;"2017/12/17 15:58:56";21.6;47;384
1513523044;"2017/12/17 16:04:04";21.7;47;384
1513523353;"2017/12/17 16:09:13";21.7;47;381
1513523660;"2017/12/17 16:14:20";21.7;47;394
1513523967;"2017/12/17 16:19:27";21.7;47;397
1513524274;"2017/12/17 16:24:34";21.7;47;386
1513524582;"2017/12/17 16:29:42";21.7;47;378
1513524890;"2017/12/17 16:34:50";21.7;47;382
1513525197;"2017/12/17 16:39:57";21.7;47;379
1513525454;"2017/12/17 16:44:14";21.7;47;379
1513525761;"2017/12/17 16:49:21";21.7;47;382
1513526069;"2017/12/17 16:54:29";21.8;47;391
1513526377;"2017/12/17 16:59:37";21.8;47;381
1513526684;"2017/12/17 17:04:44";21.8;47;379
1513526992;"2017/12/17 17:09:52";21.8;47;380
1513527299;"2017/12/17 17:14:59";21.8;47;390
1513527607;"2017/12/17 17:20:07";21.8;47;396
1513527915;"2017/12/17 17:25:15";21.8;47;457
1513528223;"2017/12/17 17:30:23";21.8;47;501
1513528531;"2017/12/17 17:35:31";21.8;47;525
1513528787;"2017/12/17 17:39:47";21.8;47;528
1513529095;"2017/12/17 17:44:55";21.8;47;526
1513529401;"2017/12/17 17:50:01";21.9;47;525
1513529709;"2017/12/17 17:55:09";21.9;47;502
1513530018;"2017/12/17 18:00:18";21.9;47;510
1513530325;"2017/12/17 18:05:25";21.9;47;506
1513530632;"2017/12/17 18:10:32";21.9;47;502
1513530939;"2017/12/17 18:15:39";21.9;47;506
1513531248;"2017/12/17 18:20:48";21.9;47;512
1513531556;"2017/12/17 18:25:56";21.9;47;507
1513531811;"2017/12/17 18:30:11";21.9;47;491
1513532119;"2017/12/17 18:35:19";21.9;47;473
1513532426;"2017/12/17 18:40:26";21.9;47;471
1513532734;"2017/12/17 18:45:34";21.9;47;503
1513533043;"2017/12/17 18:50:43";21.9;47;493
1513533350;"2017/12/17 18:55:50";21.9;47;489
1513533657;"2017/12/17 19:00:57";21.9;47;486
1513533964;"2017/12/17 19:06:04";21.9;47;481
1513534272;"2017/12/17 19:11:12";21.9;47;510
1513534580;"2017/12/17 19:16:20";22.1;46;574
1513534888;"2017/12/17 19:21:28";22.2;46;582
1513535196;"2017/12/17 19:26:36";22.4;45;625
