Timestamp;datetime;Temperature;Humidity
1513480581;"2017/12/17 04:16:21";21.6;34
1513480836;"2017/12/17 04:20:36";21.6;34
1513481144;"2017/12/17 04:25:44";21.6;34
1513481453;"2017/12/17 04:30:53";21.6;34
1513481760;"2017/12/17 04:36:00";21.6;34
1513482067;"2017/12/17 04:41:07";21.6;34
1513482374;"2017/12/17 04:46:14";21.6;34
1513482682;"2017/12/17 04:51:22";21.6;34
1513482990;"2017/12/17 04:56:30";21.6;34
1513483298;"2017/12/17 05:01:38";21.6;34
1513483606;"2017/12/17 05:06:46";21.6;34
1513483862;"2017/12/17 05:11:02";21.6;34
1513484170;"2017/12/17 05:16:10";21.6;34
1513484477;"2017/12/17 05:21:17";21.6;34
1513484785;"2017/12/17 05:26:25";21.6;34
1513485093;"2017/12/17 05:31:33";21.6;34
1513485400;"2017/12/17 05:36:40";21.6;34
1513485707;"2017/12/17 05:41:47";21.6;34
1513486015;"2017/12/17 05:46:55";21.6;34
1513486322;"2017/12/17 05:52:02";21.6;34
1513486630;"2017/12/17 05:57:10";21.6;34
1513486937;"2017/12/17 06:02:17";21.6;34
1513487194;"2017/12/17 06:06:34";21.6;34
1513487501;"2017/12/17 06:11:41";21.6;34
1513487809;"2017/12/17 06:16:49";21.7;34
1513488117;"2017/12/17 06:21:57";21.7;34
1513488424;"2017/12/17 06:27:04";21.7;34
1513488732;"2017/12/17 06:32:12";21.7;34
1513489039;"2017/12/17 06:37:19";21.7;34
1513489347;"2017/12/17 06:42:27";21.7;34
1513489655;"2017/12/17 06:47:35";21.7;34
1513489962;"2017/12/17 06:52:42";21.7;34
1513490270;"2017/12/17 06:57:50";21.7;34
1513490527;"2017/12/17 07:02:07";21.7;34
1513490835;"2017/12/17 07:07:15";21.7;34
1513491141;"2017/12/17 07:12:21";21.7;34
1513491449;"2017/12/17 07:17:29";21.7;34
1513491757;"2017/12/17 07:22:37";21.7;34
1513492064;"2017/12/17 07:27:44";21.7;34
1513492372;"2017/12/17 07:32:52";21.7;34
1513492680;"2017/12/17 07:38:00";21.7;34
1513492988;"2017/12/17 07:43:08";21.7;34
1513493296;"2017/12/17 07:48:16";21.7;34
1513493551;"2017/12/17 07:52:31";21.7;34
1513493859;"2017/12/17 07:57:39";21.7;34
1513494166;"2017/12/17 08:02:46";21.7;34
1513494474;"2017/12/17 08:07:54";21.7;34
1513494783;"2017/12/17 08:13:03";21.7;34
1513495090;"2017/12/17 08:18:10";21.7;34
1513495397;"2017/12/17 08:23:17";21.7;34
1513495704;"2017/12/17 08:28:24";21.7;34
1513496012;"2017/12/17 08:33:32";21.7;34
1513496320;"2017/12/17 08:38:40";21.7;34
1513496576;"2017/12/17 08:42:56";21.7;34
1513496884;"2017/12/17 08:48:04";21.7;34
1513497191;"2017/12/17 08:53:11";21.7;34
1513497499;"2017/12/17 08:58:19";21.7;34
1513497808;"2017/12/17 09:03:28";21.7;34
1513498115;"2017/12/17 09:08:35";21.7;34
1513498422;"2017/12/17 09:13:42";21.7;34
1513498729;"2017/12/17 09:18:49";21.7;34
1513499037;"2017/12/17 09:23:57";21.7;35
1513499345;"2017/12/17 09:29:05";21.7;35
1513499601;"2017/12/17 09:33:21";21.7;35
1513499909;"2017/12/17 09:38:29";21.7;35
1513500216;"2017/12/17 09:43:36";21.7;36
1513500524;"2017/12/17 09:48:44";21.7;36
1513500831;"2017/12/17 09:53:51";21.7;36
1513501139;"2017/12/17 09:58:59";21.7;36
1513501448;"2017/12/17 10:04:08";21.7;36
1513501755;"2017/12/17 10:09:15";21.7;37
1513502063;"2017/12/17 10:14:23";21.7;37
1513502371;"2017/12/17 10:19:31";21.8;37
1513502677;"2017/12/17 10:24:37";21.8;38
1513502933;"2017/12/17 10:28:53";21.8;38
1513503242;"2017/12/17 10:34:02";21.8;38
1513503550;"2017/12/17 10:39:10";21.8;38
1513503856;"2017/12/17 10:44:16";21.8;38
1513504164;"2017/12/17 10:49:24";21.8;38
1513504472;"2017/12/17 10:54:32";21.8;38
1513504779;"2017/12/17 10:59:39";21.8;38
1513505088;"2017/12/17 11:04:48";21.8;37
1513505395;"2017/12/17 11:09:55";21.9;37
1513505703;"2017/12/17 11:15:03";21.9;38
1513505959;"2017/12/17 11:19:19";21.9;38
1513506266;"2017/12/17 11:24:26";21.9;38
1513506574;"2017/12/17 11:29:34";22;38
1513506881;"2017/12/17 11:34:41";22;38
1513507189;"2017/12/17 11:39:49";22;38
1513507496;"2017/12/17 11:44:56";22;38
1513507804;"2017/12/17 11:50:04";22.1;38
1513508112;"2017/12/17 11:55:12";22.1;38
1513508419;"2017/12/17 12:00:19";22.1;38
1513508728;"2017/12/17 12:05:28";22.1;38
1513509036;"2017/12/17 12:10:36";22.1;38
1513509291;"2017/12/17 12:14:51";22.2;38
1513509599;"2017/12/17 12:19:59";22.2;38
1513509906;"2017/12/17 12:25:06";22.2;38
1513510214;"2017/12/17 12:30:14";22.3;38
1513510522;"2017/12/17 12:35:22";22.3;38
1513510830;"2017/12/17 12:40:30";22.3;38
1513511137;"2017/12/17 12:45:37";22.3;38
1513511444;"2017/12/17 12:50:44";22.4;38
1513511753;"2017/12/17 12:55:53";22.4;38
1513512060;"2017/12/17 13:01:00";22.4;38
1513512367;"2017/12/17 13:06:07";22.4;38
1513512623;"2017/12/17 13:10:23";22.4;38
1513512777;"2017/12/17 13:12:57";22.4;38
1513513086;"2017/12/17 13:18:06";22.4;38
1513513393;"2017/12/17 13:23:13";22.4;38
1513513701;"2017/12/17 13:28:21";22.4;38
1513513957;"2017/12/17 13:32:37";22.4;38
1513514264;"2017/12/17 13:37:44";22.4;37
1513514572;"2017/12/17 13:42:52";22.4;37
1513514879;"2017/12/17 13:47:59";22.4;37
1513515187;"2017/12/17 13:53:07";22.4;37
1513515496;"2017/12/17 13:58:16";22.4;37
1513515803;"2017/12/17 14:03:23";22.4;37
1513516111;"2017/12/17 14:08:31";22.4;36
1513516418;"2017/12/17 14:13:38";22.4;36
1513516726;"2017/12/17 14:18:46";22.4;36
1513516982;"2017/12/17 14:23:02";22.4;36
1513517290;"2017/12/17 14:28:10";22.4;36
1513517598;"2017/12/17 14:33:18";22.4;36
1513517904;"2017/12/17 14:38:24";22.4;36
1513518212;"2017/12/17 14:43:32";22.4;36
1513518519;"2017/12/17 14:48:39";22.4;35
1513518827;"2017/12/17 14:53:47";22.4;35
1513519136;"2017/12/17 14:58:56";22.4;35
1513519443;"2017/12/17 15:04:03";22.4;35
1513519750;"2017/12/17 15:09:10";22.3;35
1513520057;"2017/12/17 15:14:17";22.3;35
1513520314;"2017/12/17 15:18:34";22.4;35
1513520621;"2017/12/17 15:23:41";22.4;35
1513520929;"2017/12/17 15:28:49";22.4;35
1513521237;"2017/12/17 15:33:57";22.4;35
1513521544;"2017/12/17 15:39:04";22.4;36
1513521852;"2017/12/17 15:44:12";22.4;36
1513522161;"2017/12/17 15:49:21";22.4;36
1513522468;"2017/12/17 15:54:28";22.4;36
1513522775;"2017/12/17 15:59:35";22.4;36
1513523082;"2017/12/17 16:04:42";22.4;36
1513523340;"2017/12/17 16:09:00";22.4;36
1513523647;"2017/12/17 16:14:07";22.4;36
1513523954;"2017/12/17 16:19:14";22.4;35
1513524262;"2017/12/17 16:24:22";22.4;35
1513524569;"2017/12/17 16:29:29";22.4;36
1513524877;"2017/12/17 16:34:37";22.4;36
1513525184;"2017/12/17 16:39:44";22.4;36
1513525492;"2017/12/17 16:44:52";22.4;36
1513525800;"2017/12/17 16:50:00";22.4;36
1513526107;"2017/12/17 16:55:07";22.5;36
1513526364;"2017/12/17 16:59:24";22.5;36
1513526671;"2017/12/17 17:04:31";22.5;36
1513526979;"2017/12/17 17:09:39";22.5;36
1513527287;"2017/12/17 17:14:47";22.5;36
1513527594;"2017/12/17 17:19:54";22.5;36
1513527902;"2017/12/17 17:25:02";22.5;36
1513528210;"2017/12/17 17:30:10";22.5;36
1513528518;"2017/12/17 17:35:18";22.6;36
1513528826;"2017/12/17 17:40:26";22.6;36
1513529133;"2017/12/17 17:45:33";22.6;36
1513529389;"2017/12/17 17:49:49";22.6;35
1513529696;"2017/12/17 17:54:56";22.6;35
1513530005;"2017/12/17 18:00:05";22.6;35
1513530312;"2017/12/17 18:05:12";22.6;35
1513530619;"2017/12/17 18:10:19";22.6;35
1513530927;"2017/12/17 18:15:27";22.6;35
1513531235;"2017/12/17 18:20:35";22.6;35
1513531543;"2017/12/17 18:25:43";22.5;35
1513531849;"2017/12/17 18:30:49";22.5;35
1513532157;"2017/12/17 18:35:57";22.5;35
1513532465;"2017/12/17 18:41:05";22.5;35
1513532721;"2017/12/17 18:45:21";22.5;35
1513533030;"2017/12/17 18:50:30";22.5;35
1513533337;"2017/12/17 18:55:37";22.5;35
1513533644;"2017/12/17 19:00:44";22.5;35
1513533952;"2017/12/17 19:05:52";22.5;35
1513534259;"2017/12/17 19:10:59";22.5;35
1513534567;"2017/12/17 19:16:07";22.5;35
1513534875;"2017/12/17 19:21:15";22.5;35
1513535183;"2017/12/17 19:26:23";22.5;34
