Timestamp;datetime;Temperature;Humidity;CO2;Noise;Pressure
1513381187;"2017/12/16 00:39:47";21.3;33;549;35;933.2
1513381490;"2017/12/16 00:44:50";21.3;33;531;35;933.2
1513381793;"2017/12/16 00:49:53";21.3;33;578;36;933.2
1513382095;"2017/12/16 00:54:55";21.3;33;574;36;933.1
1513382398;"2017/12/16 00:59:58";21.3;33;585;37;933.1
1513382700;"2017/12/16 01:05:00";21.3;33;600;35;933.1
1513383003;"2017/12/16 01:10:03";21.3;33;603;35;933.2
1513383306;"2017/12/16 01:15:06";21.3;33;616;35;933.1
1513383609;"2017/12/16 01:20:09";21.3;33;610;35;933.1
1513383913;"2017/12/16 01:25:13";21.3;34;617;35;933.1
1513384215;"2017/12/16 01:30:15";21.3;34;613;35;933.1
1513384519;"2017/12/16 01:35:19";21.3;34;637;35;933.1
1513384822;"2017/12/16 01:40:22";21.3;34;623;35;933.1
1513385125;"2017/12/16 01:45:25";21.3;34;620;35;933.1
1513385428;"2017/12/16 01:50:28";21.3;34;617;35;933.2
1513385731;"2017/12/16 01:55:31";21.3;34;611;35;933.3
1513386033;"2017/12/16 02:00:33";21.3;34;618;35;933.4
1513386337;"2017/12/16 02:05:37";21.3;34;617;35;933.5
1513386640;"2017/12/16 02:10:40";21.3;34;622;35;933.6
1513386942;"2017/12/16 02:15:42";21.3;34;630;35;933.7
1513387245;"2017/12/16 02:20:45";21.3;34;633;35;933.8
1513387549;"2017/12/16 02:25:49";21.3;34;636;35;933.7
1513387852;"2017/12/16 02:30:52";21.3;34;632;35;933.8
1513388155;"2017/12/16 02:35:55";21.3;34;599;35;933.9
1513388458;"2017/12/16 02:40:58";21.3;34;629;35;934
1513388759;"2017/12/16 02:45:59";21.3;34;635;35;934
1513389062;"2017/12/16 02:51:02";21.3;34;624;35;934.1
1513389366;"2017/12/16 02:56:06";21.3;34;633;35;934.2
1513389669;"2017/12/16 03:01:09";21.3;34;634;35;934.3
1513389972;"2017/12/16 03:06:12";21.3;34;638;35;934.4
1513390275;"2017/12/16 03:11:15";21.3;34;625;35;934.5
1513390578;"2017/12/16 03:16:18";21.3;34;629;35;934.5
1513390881;"2017/12/16 03:21:21";21.3;34;622;35;934.6
1513391182;"2017/12/16 03:26:22";21.3;34;633;35;934.6
1513391485;"2017/12/16 03:31:25";21.3;34;631;35;934.6
1513391789;"2017/12/16 03:36:29";21.3;34;639;35;934.7
1513392092;"2017/12/16 03:41:32";21.3;34;635;35;934.7
1513392395;"2017/12/16 03:46:35";21.3;34;641;35;934.8
1513392698;"2017/12/16 03:51:38";21.3;34;633;35;934.8
1513393000;"2017/12/16 03:56:40";21.3;34;638;35;934.8
1513393303;"2017/12/16 04:01:43";21.3;34;658;35;934.8
1513393606;"2017/12/16 04:06:46";21.3;34;633;35;934.9
1513393909;"2017/12/16 04:11:49";21.3;34;634;35;934.9
1513394212;"2017/12/16 04:16:52";21.3;34;629;35;935
1513394515;"2017/12/16 04:21:55";21.3;34;625;35;935.1
1513394817;"2017/12/16 04:26:57";21.3;34;629;35;935.1
1513395120;"2017/12/16 04:32:00";21.3;34;642;35;935.2
1513395423;"2017/12/16 04:37:03";21.3;34;626;35;935.3
1513395726;"2017/12/16 04:42:06";21.3;34;618;35;935.4
1513396029;"2017/12/16 04:47:09";21.3;34;639;35;935.4
1513396332;"2017/12/16 04:52:12";21.3;34;644;35;935.5
1513396635;"2017/12/16 04:57:15";21.3;34;637;35;935.6
1513396937;"2017/12/16 05:02:17";21.3;34;627;35;935.6
1513397239;"2017/12/16 05:07:19";21.3;34;617;35;935.7
1513397542;"2017/12/16 05:12:22";21.3;34;636;35;935.7
1513397845;"2017/12/16 05:17:25";21.3;34;624;35;935.8
1513398148;"2017/12/16 05:22:28";21.3;34;635;35;935.8
1513398450;"2017/12/16 05:27:30";21.3;34;642;35;935.9
1513398753;"2017/12/16 05:32:33";21.3;34;649;35;935.9
1513399056;"2017/12/16 05:37:36";21.3;34;634;35;936
1513399359;"2017/12/16 05:42:39";21.3;34;647;35;936.1
1513399662;"2017/12/16 05:47:42";21.3;34;632;36;936.2
1513399965;"2017/12/16 05:52:45";21.3;34;635;35;936.2
1513400267;"2017/12/16 05:57:47";21.4;34;641;35;936.3
1513400570;"2017/12/16 06:02:50";21.3;34;639;35;936.3
1513400873;"2017/12/16 06:07:53";21.3;34;652;41;936.3
1513401176;"2017/12/16 06:12:56";21.3;34;631;38;936.4
1513401479;"2017/12/16 06:17:59";21.4;34;663;38;936.4
1513401782;"2017/12/16 06:23:02";21.4;34;639;39;936.5
1513402085;"2017/12/16 06:28:05";21.4;34;647;35;936.6
1513402387;"2017/12/16 06:33:07";21.4;34;641;38;936.6
1513402690;"2017/12/16 06:38:10";21.4;34;656;38;936.7
1513402993;"2017/12/16 06:43:13";21.4;34;645;36;936.8
1513403296;"2017/12/16 06:48:16";21.4;34;649;37;936.8
1513403599;"2017/12/16 06:53:19";21.4;34;634;36;936.9
1513403901;"2017/12/16 06:58:21";21.4;34;643;35;937
1513404204;"2017/12/16 07:03:24";21.4;34;646;35;937.1
1513404507;"2017/12/16 07:08:27";21.4;34;643;35;937.2
1513404809;"2017/12/16 07:13:29";21.4;34;653;36;937.3
1513405112;"2017/12/16 07:18:32";21.4;34;657;36;937.4
1513405415;"2017/12/16 07:23:35";21.4;34;644;37;937.5
1513405717;"2017/12/16 07:28:37";21.4;34;655;35;937.6
1513406020;"2017/12/16 07:33:40";21.4;34;648;37;937.6
1513406322;"2017/12/16 07:38:42";21.4;34;655;37;937.7
1513406624;"2017/12/16 07:43:44";21.4;34;639;38;937.8
1513406929;"2017/12/16 07:48:49";21.4;34;649;37;937.8
1513407232;"2017/12/16 07:53:52";21.4;34;646;35;937.9
1513407533;"2017/12/16 07:58:53";21.4;34;653;38;938
1513407836;"2017/12/16 08:03:56";21.5;34;650;36;938
1513408139;"2017/12/16 08:08:59";21.5;34;648;37;938.1
1513408442;"2017/12/16 08:14:02";21.5;34;655;38;938.1
1513408744;"2017/12/16 08:19:04";21.5;34;676;38;938.2
1513409047;"2017/12/16 08:24:07";21.5;34;665;38;938.2
1513409350;"2017/12/16 08:29:10";21.5;34;666;37;938.3
1513409653;"2017/12/16 08:34:13";21.5;34;670;42;938.4
1513409954;"2017/12/16 08:39:14";21.5;34;683;47;938.5
1513410257;"2017/12/16 08:44:17";21.5;34;699;49;938.5
1513410561;"2017/12/16 08:49:21";21.5;34;723;49;938.6
1513410864;"2017/12/16 08:54:24";21.6;34;737;48;938.7
1513411166;"2017/12/16 08:59:26";21.6;34;761;51;938.9
1513411469;"2017/12/16 09:04:29";21.6;34;781;48;938.9
1513411773;"2017/12/16 09:09:33";21.6;34;786;44;939
1513412076;"2017/12/16 09:14:36";21.6;34;776;49;939.1
1513412379;"2017/12/16 09:19:39";21.7;34;783;48;939.2
1513412682;"2017/12/16 09:24:42";21.7;34;788;49;939.3
1513412985;"2017/12/16 09:29:45";21.7;34;796;43;939.4
1513413287;"2017/12/16 09:34:47";21.7;34;805;45;939.5
1513413590;"2017/12/16 09:39:50";21.7;34;810;45;939.6
1513413893;"2017/12/16 09:44:53";21.7;34;821;47;939.7
1513414197;"2017/12/16 09:49:57";21.7;34;849;49;939.8
1513414500;"2017/12/16 09:55:00";21.7;34;827;49;939.9
1513414803;"2017/12/16 10:00:03";21.7;34;846;51;940
1513415106;"2017/12/16 10:05:06";21.7;34;851;51;940.2
1513415408;"2017/12/16 10:10:08";21.7;34;860;52;940.3
1513415711;"2017/12/16 10:15:11";21.7;35;864;51;940.4
1513415781;"2017/12/16 10:16:21";21.7;35;1042;51;940.3
1513416084;"2017/12/16 10:21:24";21.9;34;864;51;940.4
1513416387;"2017/12/16 10:26:27";21.8;35;855;50;940.5
1513416690;"2017/12/16 10:31:30";21.8;35;852;48;940.6
1513416993;"2017/12/16 10:36:33";21.8;35;854;49;940.7
1513417295;"2017/12/16 10:41:35";21.8;35;856;51;940.8
1513417598;"2017/12/16 10:46:38";21.8;35;838;55;940.8
1513417901;"2017/12/16 10:51:41";21.8;35;853;49;940.9
1513418204;"2017/12/16 10:56:44";21.8;35;856;51;940.9
1513418504;"2017/12/16 11:01:44";21.9;35;841;49;941
1513418807;"2017/12/16 11:06:47";21.9;35;850;54;941
1513419108;"2017/12/16 11:11:48";21.9;35;860;57;941.1
1513419411;"2017/12/16 11:16:51";21.9;35;841;51;941.1
1513419713;"2017/12/16 11:21:53";21.9;35;832;54;941.2
1513420016;"2017/12/16 11:26:56";21.9;35;842;50;941.3
1513420320;"2017/12/16 11:32:00";21.9;35;856;46;941.3
1513420623;"2017/12/16 11:37:03";21.9;35;845;48;941.4
1513420925;"2017/12/16 11:42:05";21.9;35;861;52;941.4
1513421228;"2017/12/16 11:47:08";21.9;35;870;48;941.5
1513421531;"2017/12/16 11:52:11";21.9;35;861;45;941.5
1513421834;"2017/12/16 11:57:14";21.9;35;866;49;941.7
1513422136;"2017/12/16 12:02:16";22;35;871;43;941.7
1513422439;"2017/12/16 12:07:19";22;35;864;49;941.7
1513422742;"2017/12/16 12:12:22";22;35;852;45;941.8
1513423044;"2017/12/16 12:17:24";22;35;831;48;941.9
1513423348;"2017/12/16 12:22:28";22;35;824;42;941.9
1513423651;"2017/12/16 12:27:31";22;34;811;42;942
1513423955;"2017/12/16 12:32:35";22;34;805;44;942
1513424257;"2017/12/16 12:37:37";21.9;34;804;43;942.1
1513424560;"2017/12/16 12:42:40";21.9;34;815;44;942.2
1513424863;"2017/12/16 12:47:43";21.9;34;774;47;942.2
1513425167;"2017/12/16 12:52:47";21.9;34;760;46;942.2
1513425470;"2017/12/16 12:57:50";21.9;34;726;47;942.3
1513425772;"2017/12/16 13:02:52";21.9;34;763;46;942.3
1513426075;"2017/12/16 13:07:55";21.8;34;725;45;942.4
1513426378;"2017/12/16 13:12:58";21.9;34;724;43;942.4
1513426681;"2017/12/16 13:18:01";21.8;34;718;45;942.5
1513426983;"2017/12/16 13:23:03";21.9;34;719;45;942.6
1513427286;"2017/12/16 13:28:06";21.8;34;689;46;942.6
1513427590;"2017/12/16 13:33:10";21.9;34;684;46;942.6
1513427893;"2017/12/16 13:38:13";21.9;34;695;44;942.7
1513428196;"2017/12/16 13:43:16";21.9;34;698;44;942.7
1513428498;"2017/12/16 13:48:18";21.9;35;695;45;942.8
1513428799;"2017/12/16 13:53:19";21.9;35;705;46;942.9
1513429102;"2017/12/16 13:58:22";21.9;35;702;48;942.9
1513429405;"2017/12/16 14:03:25";22;35;715;47;943
1513429708;"2017/12/16 14:08:28";22;35;731;45;943.1
1513430011;"2017/12/16 14:13:31";22;35;762;44;943.1
1513430314;"2017/12/16 14:18:34";22;35;757;43;943.2
1513430617;"2017/12/16 14:23:37";22;35;754;45;943.3
1513430920;"2017/12/16 14:28:40";22;35;746;44;943.4
1513431224;"2017/12/16 14:33:44";22;35;765;45;943.4
1513431526;"2017/12/16 14:38:46";22;35;742;46;943.4
1513431829;"2017/12/16 14:43:49";22.1;35;767;43;943.5
1513432132;"2017/12/16 14:48:52";22.1;35;767;45;943.6
1513432432;"2017/12/16 14:53:52";22.1;35;781;48;943.6
1513432735;"2017/12/16 14:58:55";22.1;35;770;49;943.8
1513433037;"2017/12/16 15:03:57";22.1;35;778;49;943.9
1513433340;"2017/12/16 15:09:00";22.1;35;776;50;943.9
1513433643;"2017/12/16 15:14:03";22.1;35;790;50;944
1513433946;"2017/12/16 15:19:06";22.1;35;767;51;944.1
1513434249;"2017/12/16 15:24:09";22.1;35;793;53;944.1
1513434552;"2017/12/16 15:29:12";22.1;35;788;53;944.2
1513434855;"2017/12/16 15:34:15";22.1;35;789;46;944.3
1513435158;"2017/12/16 15:39:18";22;35;772;46;944.4
1513435461;"2017/12/16 15:44:21";22;35;759;41;944.5
1513435764;"2017/12/16 15:49:24";22;35;736;44;944.6
1513436066;"2017/12/16 15:54:26";22;35;752;50;944.6
1513436369;"2017/12/16 15:59:29";22;35;744;56;944.7
1513436672;"2017/12/16 16:04:32";22;35;749;48;944.7
1513436975;"2017/12/16 16:09:35";22;35;747;51;944.8
1513437278;"2017/12/16 16:14:38";22;35;753;54;944.9
1513437581;"2017/12/16 16:19:41";22;35;776;68;945
1513437884;"2017/12/16 16:24:44";22;35;776;70;945
1513438187;"2017/12/16 16:29:47";22;36;776;69;945.1
1513438487;"2017/12/16 16:34:47";22;35;766;68;945.2
1513438790;"2017/12/16 16:39:50";22;35;766;68;945.2
1513439093;"2017/12/16 16:44:53";22;35;751;56;945.3
1513439396;"2017/12/16 16:49:56";22;35;740;42;945.3
1513439699;"2017/12/16 16:54:59";22;35;740;40;945.4
1513440002;"2017/12/16 17:00:02";21.9;35;703;43;945.5
1513440306;"2017/12/16 17:05:06";21.9;35;709;45;945.6
1513440609;"2017/12/16 17:10:09";21.9;35;686;40;945.6
1513440911;"2017/12/16 17:15:11";21.9;35;678;39;945.7
1513441214;"2017/12/16 17:20:14";21.9;35;670;41;945.8
1513441518;"2017/12/16 17:25:18";21.9;35;672;49;945.9
1513441820;"2017/12/16 17:30:20";21.9;35;665;48;945.9
1513442121;"2017/12/16 17:35:21";21.9;35;657;43;946
1513442424;"2017/12/16 17:40:24";21.9;35;620;37;946
1513442727;"2017/12/16 17:45:27";21.9;35;614;38;946.1
1513443030;"2017/12/16 17:50:30";21.9;35;597;37;946.2
1513443333;"2017/12/16 17:55:33";21.9;35;593;37;946.3
1513443636;"2017/12/16 18:00:36";21.9;35;590;38;946.3
1513443939;"2017/12/16 18:05:39";21.9;35;590;37;946.4
1513444241;"2017/12/16 18:10:41";21.9;35;574;38;946.4
1513444544;"2017/12/16 18:15:44";21.9;35;564;37;946.5
1513444847;"2017/12/16 18:20:47";21.8;34;552;36;946.7
1513445150;"2017/12/16 18:25:50";21.8;34;557;38;946.7
1513445453;"2017/12/16 18:30:53";21.8;34;545;39;946.8
1513445756;"2017/12/16 18:35:56";21.8;34;539;37;946.9
1513446059;"2017/12/16 18:40:59";21.8;34;534;36;947
1513446362;"2017/12/16 18:46:02";21.8;34;537;38;947.1
1513446666;"2017/12/16 18:51:06";21.9;34;522;38;947.1
1513446970;"2017/12/16 18:56:10";21.8;34;518;38;947.1
1513447273;"2017/12/16 19:01:13";21.7;34;518;37;947.3
1513447575;"2017/12/16 19:06:15";21.7;34;512;40;947.4
1513447878;"2017/12/16 19:11:18";21.7;34;525;37;947.4
1513448181;"2017/12/16 19:16:21";21.8;34;523;38;947.6
1513448484;"2017/12/16 19:21:24";21.7;34;528;38;947.5
1513448787;"2017/12/16 19:26:27";21.8;34;539;38;947.6
1513449090;"2017/12/16 19:31:30";21.8;34;551;37;947.7
1513449393;"2017/12/16 19:36:33";21.8;34;550;37;947.8
1513449695;"2017/12/16 19:41:35";21.8;34;547;37;947.8
1513449999;"2017/12/16 19:46:39";21.8;34;544;37;947.9
1513450301;"2017/12/16 19:51:41";21.8;34;541;36;947.9
1513450605;"2017/12/16 19:56:45";21.8;34;543;35;948
1513450907;"2017/12/16 20:01:47";21.8;34;532;37;948
1513451212;"2017/12/16 20:06:52";21.8;34;524;38;948.1
1513451515;"2017/12/16 20:11:55";21.8;34;529;35;948.1
1513451817;"2017/12/16 20:16:57";21.8;34;519;36;948.2
1513452120;"2017/12/16 20:22:00";21.8;34;504;35;948.3
1513452421;"2017/12/16 20:27:01";21.8;34;509;35;948.3
1513452724;"2017/12/16 20:32:04";21.8;34;496;35;948.3
1513453027;"2017/12/16 20:37:07";21.8;34;491;35;948.4
1513453330;"2017/12/16 20:42:10";21.8;34;504;36;948.4
1513453632;"2017/12/16 20:47:12";21.8;34;489;36;948.5
1513453935;"2017/12/16 20:52:15";21.8;34;493;37;948.5
1513454238;"2017/12/16 20:57:18";21.8;34;511;36;948.6
1513454541;"2017/12/16 21:02:21";21.8;34;522;35;948.7
1513454844;"2017/12/16 21:07:24";21.8;33;512;36;948.8
1513455147;"2017/12/16 21:12:27";21.8;33;508;35;948.8
1513455449;"2017/12/16 21:17:29";21.8;33;514;37;948.9
1513455752;"2017/12/16 21:22:32";21.8;33;513;35;948.9
1513456055;"2017/12/16 21:27:35";21.8;33;533;36;948.9
1513456358;"2017/12/16 21:32:38";21.8;33;520;39;948.8
1513456659;"2017/12/16 21:37:39";21.8;33;513;38;948.8
1513456962;"2017/12/16 21:42:42";21.8;33;512;38;948.9
1513457265;"2017/12/16 21:47:45";21.9;33;527;38;948.9
1513457568;"2017/12/16 21:52:48";21.8;33;522;36;948.9
1513457871;"2017/12/16 21:57:51";21.9;33;543;35;948.9
1513458174;"2017/12/16 22:02:54";21.8;33;534;35;948.9
1513458477;"2017/12/16 22:07:57";21.9;33;528;35;948.9
1513458780;"2017/12/16 22:13:00";21.8;33;528;36;949
1513459083;"2017/12/16 22:18:03";21.9;33;533;35;948.9
1513459386;"2017/12/16 22:23:06";21.8;33;517;35;949
1513459689;"2017/12/16 22:28:09";21.9;33;535;37;949.2
1513459991;"2017/12/16 22:33:11";21.8;33;541;38;949.2
1513460294;"2017/12/16 22:38:14";21.9;33;550;36;949.3
1513460597;"2017/12/16 22:43:17";21.8;33;511;36;949.3
1513460899;"2017/12/16 22:48:19";21.8;33;533;35;949.3
1513461202;"2017/12/16 22:53:22";21.8;33;530;35;949.3
1513461505;"2017/12/16 22:58:25";21.8;33;533;36;949.3
1513461808;"2017/12/16 23:03:28";21.8;33;528;36;949.3
1513462109;"2017/12/16 23:08:29";21.8;33;518;36;949.4
1513462412;"2017/12/16 23:13:32";21.8;33;506;36;949.4
1513462714;"2017/12/16 23:18:34";21.8;33;521;36;949.4
1513463017;"2017/12/16 23:23:37";21.8;33;538;38;949.5
1513463320;"2017/12/16 23:28:40";21.8;33;534;35;949.5
1513463623;"2017/12/16 23:33:43";21.8;33;541;36;949.5
1513463925;"2017/12/16 23:38:45";21.7;33;545;35;949.5
1513464228;"2017/12/16 23:43:48";21.7;33;555;35;949.5
1513464531;"2017/12/16 23:48:51";21.7;33;535;35;949.5
1513464834;"2017/12/16 23:53:54";21.7;33;553;35;949.5
1513465137;"2017/12/16 23:58:57";21.7;33;541;35;949.6
1513465440;"2017/12/17 00:04:00";21.7;33;550;35;949.6
1513465744;"2017/12/17 00:09:04";21.7;33;552;35;949.7
1513466046;"2017/12/17 00:14:06";21.6;33;538;35;949.7
1513466348;"2017/12/17 00:19:08";21.6;33;544;35;949.7
1513466651;"2017/12/17 00:24:11";21.6;33;538;35;949.6
1513466954;"2017/12/17 00:29:14";21.6;33;556;35;949.6
1513467257;"2017/12/17 00:34:17";21.6;33;556;35;949.5
1513467560;"2017/12/17 00:39:20";21.6;33;553;37;949.6
1513467863;"2017/12/17 00:44:23";21.6;33;564;35;949.7
1513468165;"2017/12/17 00:49:25";21.6;33;542;35;949.7
1513468468;"2017/12/17 00:54:28";21.6;33;554;35;949.7
1513468770;"2017/12/17 00:59:30";21.6;33;560;35;949.7
1513469073;"2017/12/17 01:04:33";21.6;33;552;35;949.6
1513469377;"2017/12/17 01:09:37";21.6;33;557;35;949.7
1513469679;"2017/12/17 01:14:39";21.5;33;549;35;949.8
1513469982;"2017/12/17 01:19:42";21.5;33;558;35;949.8
1513470285;"2017/12/17 01:24:45";21.5;33;548;35;949.8
1513470588;"2017/12/17 01:29:48";21.5;33;555;35;949.7
1513470891;"2017/12/17 01:34:51";21.5;33;555;35;949.7
1513471194;"2017/12/17 01:39:54";21.5;33;566;35;949.7
1513471497;"2017/12/17 01:44:57";21.5;33;565;35;949.7
1513471799;"2017/12/17 01:49:59";21.5;33;566;35;949.7
1513472102;"2017/12/17 01:55:02";21.5;33;564;35;949.8
1513472403;"2017/12/17 02:00:03";21.5;33;583;35;949.9
1513472706;"2017/12/17 02:05:06";21.5;33;576;35;949.9
1513473008;"2017/12/17 02:10:08";21.5;33;578;35;950
1513473311;"2017/12/17 02:15:11";21.4;33;581;35;950
1513473615;"2017/12/17 02:20:15";21.5;33;587;35;950.1
1513473918;"2017/12/17 02:25:18";21.5;33;596;34;950.1
1513474221;"2017/12/17 02:30:21";21.4;33;586;35;950.2
1513474524;"2017/12/17 02:35:24";21.4;33;587;35;950.3
1513474825;"2017/12/17 02:40:25";21.4;33;579;35;950.2
1513475128;"2017/12/17 02:45:28";21.4;33;587;35;950.2
1513475431;"2017/12/17 02:50:31";21.4;33;585;35;950.3
1513475734;"2017/12/17 02:55:34";21.4;33;625;35;950.4
1513476037;"2017/12/17 03:00:37";21.4;33;589;35;950.5
1513476340;"2017/12/17 03:05:40";21.4;33;577;35;950.5
1513476643;"2017/12/17 03:10:43";21.4;33;582;35;950.6
1513476946;"2017/12/17 03:15:46";21.4;33;564;35;950.5
1513477248;"2017/12/17 03:20:48";21.4;33;575;35;950.5
1513477551;"2017/12/17 03:25:51";21.4;33;585;35;950.6
1513477855;"2017/12/17 03:30:55";21.4;33;560;35;950.6
1513478158;"2017/12/17 03:35:58";21.4;33;572;35;950.7
1513478462;"2017/12/17 03:41:02";21.4;33;569;35;950.6
1513478765;"2017/12/17 03:46:05";21.4;33;572;35;950.6
1513479068;"2017/12/17 03:51:08";21.4;33;564;35;950.7
1513479371;"2017/12/17 03:56:11";21.4;33;565;35;950.8
1513479673;"2017/12/17 04:01:13";21.3;33;571;35;950.9
1513479976;"2017/12/17 04:06:16";21.3;33;576;35;950.9
1513480279;"2017/12/17 04:11:19";21.3;33;572;37;950.9
1513480582;"2017/12/17 04:16:22";21.3;33;577;39;951.1
1513480884;"2017/12/17 04:21:24";21.3;33;596;38;951.1
1513481187;"2017/12/17 04:26:27";21.3;33;591;38;951.1
1513481490;"2017/12/17 04:31:30";21.3;33;610;39;951.2
1513481793;"2017/12/17 04:36:33";21.3;33;606;38;951.2
1513482095;"2017/12/17 04:41:35";21.3;33;622;40;951.2
1513482398;"2017/12/17 04:46:38";21.3;33;602;39;951.3
1513482700;"2017/12/17 04:51:40";21.3;33;591;40;951.3
1513483003;"2017/12/17 04:56:43";21.3;33;616;35;951.4
1513483307;"2017/12/17 05:01:47";21.3;33;628;35;951.4
1513483610;"2017/12/17 05:06:50";21.3;33;623;37;951.4
1513483913;"2017/12/17 05:11:53";21.3;33;620;36;951.4
1513484216;"2017/12/17 05:16:56";21.3;33;634;42;951.4
1513484519;"2017/12/17 05:21:59";21.4;33;647;40;951.5
1513484822;"2017/12/17 05:27:02";21.4;33;643;39;951.5
1513485124;"2017/12/17 05:32:04";21.4;33;634;36;951.5
1513485427;"2017/12/17 05:37:07";21.4;33;637;35;951.6
1513485728;"2017/12/17 05:42:08";21.4;33;658;36;951.6
1513486031;"2017/12/17 05:47:11";21.4;33;645;36;951.6
1513486334;"2017/12/17 05:52:14";21.4;33;630;37;951.7
1513486637;"2017/12/17 05:57:17";21.4;33;643;35;951.7
1513486939;"2017/12/17 06:02:19";21.4;33;640;35;951.7
1513487243;"2017/12/17 06:07:23";21.4;33;637;41;951.8
1513487546;"2017/12/17 06:12:26";21.4;33;643;41;951.8
1513487849;"2017/12/17 06:17:29";21.4;33;621;41;951.9
1513488152;"2017/12/17 06:22:32";21.4;33;637;36;952
1513488454;"2017/12/17 06:27:34";21.4;33;619;37;952
1513488757;"2017/12/17 06:32:37";21.4;33;625;37;952.1
1513489060;"2017/12/17 06:37:40";21.4;33;648;38;952.1
1513489361;"2017/12/17 06:42:41";21.4;33;630;35;952.1
1513489664;"2017/12/17 06:47:44";21.4;33;622;37;952.2
1513489967;"2017/12/17 06:52:47";21.4;33;613;35;952.2
1513490271;"2017/12/17 06:57:51";21.4;33;644;35;952.3
1513490575;"2017/12/17 07:02:55";21.4;33;610;35;952.2
1513490877;"2017/12/17 07:07:57";21.4;33;617;35;952.2
1513491179;"2017/12/17 07:12:59";21.5;33;616;37;952.3
1513491482;"2017/12/17 07:18:02";21.5;33;621;35;952.4
1513491785;"2017/12/17 07:23:05";21.5;33;617;38;952.5
1513492088;"2017/12/17 07:28:08";21.5;33;610;35;952.6
1513492390;"2017/12/17 07:33:10";21.5;33;602;35;952.7
1513492693;"2017/12/17 07:38:13";21.5;33;624;35;952.7
1513492995;"2017/12/17 07:43:15";21.5;33;614;36;952.8
1513493298;"2017/12/17 07:48:18";21.5;33;622;38;952.8
1513493599;"2017/12/17 07:53:19";21.5;33;614;38;952.9
1513493902;"2017/12/17 07:58:22";21.5;33;610;39;952.9
1513494205;"2017/12/17 08:03:25";21.5;33;614;37;952.9
1513494507;"2017/12/17 08:08:27";21.5;32;614;38;952.9
1513494812;"2017/12/17 08:13:32";21.5;33;608;37;953
1513495114;"2017/12/17 08:18:34";21.5;32;613;36;953
1513495416;"2017/12/17 08:23:36";21.5;32;617;36;953
1513495719;"2017/12/17 08:28:39";21.5;32;608;38;953.1
1513496022;"2017/12/17 08:33:42";21.5;33;621;38;953.2
1513496325;"2017/12/17 08:38:45";21.5;32;608;37;953.3
1513496627;"2017/12/17 08:43:47";21.6;33;618;43;953.3
1513496930;"2017/12/17 08:48:50";21.5;33;655;46;953.3
1513497233;"2017/12/17 08:53:53";21.6;33;671;48;953.4
1513497535;"2017/12/17 08:58:55";21.6;33;665;46;953.4
1513497839;"2017/12/17 09:03:59";21.6;33;662;47;953.5
1513498142;"2017/12/17 09:09:02";21.6;33;652;41;953.5
1513498442;"2017/12/17 09:14:02";21.6;33;653;42;953.5
1513498744;"2017/12/17 09:19:04";21.5;33;643;43;953.5
1513499045;"2017/12/17 09:24:05";21.6;33;640;45;953.6
1513499348;"2017/12/17 09:29:08";21.6;33;625;45;953.7
1513499650;"2017/12/17 09:34:10";21.6;33;661;43;953.8
1513499953;"2017/12/17 09:39:13";21.6;33;653;46;953.8
1513500257;"2017/12/17 09:44:17";21.6;33;666;44;953.9
1513500560;"2017/12/17 09:49:20";21.6;33;669;37;953.9
1513500864;"2017/12/17 09:54:24";21.6;34;662;46;954
1513501167;"2017/12/17 09:59:27";21.6;34;682;43;954.1
1513501470;"2017/12/17 10:04:30";21.6;34;676;43;954.1
1513501773;"2017/12/17 10:09:33";21.6;34;688;43;954.2
1513502076;"2017/12/17 10:14:36";21.6;34;691;41;954.3
1513502378;"2017/12/17 10:19:38";21.6;34;707;44;954.4
1513502680;"2017/12/17 10:24:40";21.6;35;691;42;954.5
1513502983;"2017/12/17 10:29:43";21.6;35;706;49;954.6
1513503284;"2017/12/17 10:34:44";21.6;35;707;48;954.6
1513503587;"2017/12/17 10:39:47";21.7;35;707;48;954.7
1513503889;"2017/12/17 10:44:49";21.7;35;704;50;954.6
1513504192;"2017/12/17 10:49:52";21.7;35;737;53;954.6
1513504494;"2017/12/17 10:54:54";21.7;35;761;63;954.6
1513504797;"2017/12/17 10:59:57";21.7;35;755;61;954.6
1513505101;"2017/12/17 11:05:01";21.7;35;783;63;954.6
1513505404;"2017/12/17 11:10:04";21.7;35;798;61;954.6
1513505707;"2017/12/17 11:15:07";21.7;35;793;61;954.6
1513506009;"2017/12/17 11:20:09";21.7;35;857;49;954.7
1513506311;"2017/12/17 11:25:11";21.9;35;830;54;954.6
1513506614;"2017/12/17 11:30:14";21.9;35;855;59;954.7
1513506918;"2017/12/17 11:35:18";21.9;35;830;57;954.7
1513507221;"2017/12/17 11:40:21";21.9;35;849;58;954.7
1513507523;"2017/12/17 11:45:23";21.9;36;856;53;954.7
1513507826;"2017/12/17 11:50:26";21.9;36;843;49;954.7
1513508129;"2017/12/17 11:55:29";22;36;855;54;954.7
1513508432;"2017/12/17 12:00:32";22;36;842;43;954.7
1513508735;"2017/12/17 12:05:35";22;36;841;41;954.6
1513509038;"2017/12/17 12:10:38";22;36;822;46;954.6
1513509341;"2017/12/17 12:15:41";22;36;827;47;954.5
1513509644;"2017/12/17 12:20:44";22.1;36;833;49;954.5
1513509946;"2017/12/17 12:25:46";22.1;36;840;50;954.5
